title,year,journal,authors,doi,labels
Utilization of chromium tanned leather waste in cementitious and gypsum composites for sustainable construction materials,2025,Discover Sustainability,"Litu, M. and Ali, M.F. and Shabur, M.A. and Taimullah, M. and Arnob, F.M.",10.1007/s43621-025-01040-z,Residuos: Residuos con cromo
Utilization of chromium tanned leather waste in cementitious and gypsum composites for sustainable construction materials,2025,Discover Sustainability,"Litu, M. and Ali, M.F. and Shabur, M.A. and Taimullah, M. and Arnob, F.M.",10.1007/s43621-025-01040-z,Tipo de valorización: Reutilización directa
Valorisation of metal-contaminated biomass by hydrothermal liquefaction: The case study of tannery sludge,2025,Fuel,"Di Lauro, F.D. and Balsamo, M. and Solimene, R. and Alfieri, M.L. and Manini, P. and Salatino, P. and Montagnaro, F.",10.1016/j.fuel.2025.135595,Producto: Energía
Valorisation of metal-contaminated biomass by hydrothermal liquefaction: The case study of tannery sludge,2025,Fuel,"Di Lauro, F.D. and Balsamo, M. and Solimene, R. and Alfieri, M.L. and Manini, P. and Salatino, P. and Montagnaro, F.",10.1016/j.fuel.2025.135595,Residuos: Residuos sólidos
Valorisation of metal-contaminated biomass by hydrothermal liquefaction: The case study of tannery sludge,2025,Fuel,"Di Lauro, F.D. and Balsamo, M. and Solimene, R. and Alfieri, M.L. and Manini, P. and Salatino, P. and Montagnaro, F.",10.1016/j.fuel.2025.135595,Residuos: Residuos con cromo
Valorisation of metal-contaminated biomass by hydrothermal liquefaction: The case study of tannery sludge,2025,Fuel,"Di Lauro, F.D. and Balsamo, M. and Solimene, R. and Alfieri, M.L. and Manini, P. and Salatino, P. and Montagnaro, F.",10.1016/j.fuel.2025.135595,Tipo de valorización: Valorización térmica
Unleashing the potential of leather waste: Biogas generation and cost savings through semi-continuous anaerobic co-digestion,2024,Journal of Cleaner Production,"Farghali, M. and Andriamanohiarisoamanana, F.J. and Yoshida, G. and Shiota, K. and Ihara, I.",10.1016/j.jclepro.2024.141481,Producto: Energía
Unleashing the potential of leather waste: Biogas generation and cost savings through semi-continuous anaerobic co-digestion,2024,Journal of Cleaner Production,"Farghali, M. and Andriamanohiarisoamanana, F.J. and Yoshida, G. and Shiota, K. and Ihara, I.",10.1016/j.jclepro.2024.141481,Residuos: Residuos sólidos
Unleashing the potential of leather waste: Biogas generation and cost savings through semi-continuous anaerobic co-digestion,2024,Journal of Cleaner Production,"Farghali, M. and Andriamanohiarisoamanana, F.J. and Yoshida, G. and Shiota, K. and Ihara, I.",10.1016/j.jclepro.2024.141481,Residuos: Residuos con cromo
Unleashing the potential of leather waste: Biogas generation and cost savings through semi-continuous anaerobic co-digestion,2024,Journal of Cleaner Production,"Farghali, M. and Andriamanohiarisoamanana, F.J. and Yoshida, G. and Shiota, K. and Ihara, I.",10.1016/j.jclepro.2024.141481,Residuos: Residuos líquidos
Unleashing the potential of leather waste: Biogas generation and cost savings through semi-continuous anaerobic co-digestion,2024,Journal of Cleaner Production,"Farghali, M. and Andriamanohiarisoamanana, F.J. and Yoshida, G. and Shiota, K. and Ihara, I.",10.1016/j.jclepro.2024.141481,Tipo de valorización: Valorización biológica
High performance leathers finishing through zero waste and metal-free leather wastes valorization,2025,Scientific Reports,"Cirillo, C. and Iuliano, M. and Florio, C. and Fierro, F. and Gallucci, L. and Maffei, G. and Loi, A. and Scarpa, D. and Sarno, M.",10.1038/s41598-025-03182-6,Producto: Materiale
High performance leathers finishing through zero waste and metal-free leather wastes valorization,2025,Scientific Reports,"Cirillo, C. and Iuliano, M. and Florio, C. and Fierro, F. and Gallucci, L. and Maffei, G. and Loi, A. and Scarpa, D. and Sarno, M.",10.1038/s41598-025-03182-6,Residuos: Residuos sólidos
High performance leathers finishing through zero waste and metal-free leather wastes valorization,2025,Scientific Reports,"Cirillo, C. and Iuliano, M. and Florio, C. and Fierro, F. and Gallucci, L. and Maffei, G. and Loi, A. and Scarpa, D. and Sarno, M.",10.1038/s41598-025-03182-6,Residuos: Residuos sin cromo
High performance leathers finishing through zero waste and metal-free leather wastes valorization,2025,Scientific Reports,"Cirillo, C. and Iuliano, M. and Florio, C. and Fierro, F. and Gallucci, L. and Maffei, G. and Loi, A. and Scarpa, D. and Sarno, M.",10.1038/s41598-025-03182-6,Tipo de valorización: Reutilización directa
Leather shaving dust utilization in brick preparation: Solid waste management in tannery,2023,Construction and Building Materials,"Hashem, M.A. and Hasan Zahin, M.E. and Haque, M.S. and Milu, M.S. and Hasan, M.A. and Payel, S.",10.1016/j.conbuildmat.2023.132769,Producto: Materiale
Leather shaving dust utilization in brick preparation: Solid waste management in tannery,2023,Construction and Building Materials,"Hashem, M.A. and Hasan Zahin, M.E. and Haque, M.S. and Milu, M.S. and Hasan, M.A. and Payel, S.",10.1016/j.conbuildmat.2023.132769,Residuos: Residuos sólidos
Leather shaving dust utilization in brick preparation: Solid waste management in tannery,2023,Construction and Building Materials,"Hashem, M.A. and Hasan Zahin, M.E. and Haque, M.S. and Milu, M.S. and Hasan, M.A. and Payel, S.",10.1016/j.conbuildmat.2023.132769,Residuos: Residuos con cromo
Leather shaving dust utilization in brick preparation: Solid waste management in tannery,2023,Construction and Building Materials,"Hashem, M.A. and Hasan Zahin, M.E. and Haque, M.S. and Milu, M.S. and Hasan, M.A. and Payel, S.",10.1016/j.conbuildmat.2023.132769,Tipo de valorización: Valorización térmica
Research on the composite and functional characteristics of leather fiber mixed with nitrile rubber,2021,Journal of Leather Science and Engineering,"Guo, J. and Dai, R. and Chen, H. and Liang, Y. and Shan, Z.",10.1186/s42825-021-00052-5,Producto: Materiale
Research on the composite and functional characteristics of leather fiber mixed with nitrile rubber,2021,Journal of Leather Science and Engineering,"Guo, J. and Dai, R. and Chen, H. and Liang, Y. and Shan, Z.",10.1186/s42825-021-00052-5,Residuos: Residuos sólidos
Research on the composite and functional characteristics of leather fiber mixed with nitrile rubber,2021,Journal of Leather Science and Engineering,"Guo, J. and Dai, R. and Chen, H. and Liang, Y. and Shan, Z.",10.1186/s42825-021-00052-5,Tipo de valorización: Reutilización directa
Influence of preparation techniques of cellulose II nanocrystals as reinforcement for tannery solid waste–based gelatin composite films,2023,Environmental Science and Pollution Research,"Muralidharan, V. and Gochhayat, S. and Palanivel, S. and Madhan, B.",10.1007/s11356-022-23058-w,Producto: Materiale
Influence of preparation techniques of cellulose II nanocrystals as reinforcement for tannery solid waste–based gelatin composite films,2023,Environmental Science and Pollution Research,"Muralidharan, V. and Gochhayat, S. and Palanivel, S. and Madhan, B.",10.1007/s11356-022-23058-w,Residuos: Residuos sólidos
Influence of preparation techniques of cellulose II nanocrystals as reinforcement for tannery solid waste–based gelatin composite films,2023,Environmental Science and Pollution Research,"Muralidharan, V. and Gochhayat, S. and Palanivel, S. and Madhan, B.",10.1007/s11356-022-23058-w,Residuos: Residuos sin cromo
Influence of preparation techniques of cellulose II nanocrystals as reinforcement for tannery solid waste–based gelatin composite films,2023,Environmental Science and Pollution Research,"Muralidharan, V. and Gochhayat, S. and Palanivel, S. and Madhan, B.",10.1007/s11356-022-23058-w,Tipo de valorización: Valorización química
Valorization of leather industry waste in polyurethane composites for reduced flammability,2023,Journal of Material Cycles and Waste Management,"Soyer, Ş. and Gürlek, G. and Kılıç, E.",10.1007/s10163-022-01533-3,Producto: Materiale
Valorization of leather industry waste in polyurethane composites for reduced flammability,2023,Journal of Material Cycles and Waste Management,"Soyer, Ş. and Gürlek, G. and Kılıç, E.",10.1007/s10163-022-01533-3,Residuos: Residuos sólidos
Valorization of leather industry waste in polyurethane composites for reduced flammability,2023,Journal of Material Cycles and Waste Management,"Soyer, Ş. and Gürlek, G. and Kılıç, E.",10.1007/s10163-022-01533-3,Residuos: Residuos con cromo
Valorization of leather industry waste in polyurethane composites for reduced flammability,2023,Journal of Material Cycles and Waste Management,"Soyer, Ş. and Gürlek, G. and Kılıç, E.",10.1007/s10163-022-01533-3,Tipo de valorización: Reutilización directa
Solvent-free biorefinery of leather fleshing waste into FAMEs and nitrogen-rich co-products,2025,Cleaner Engineering and Technology,"Deroncelé, V. and Sorolla, S. and Bacardit, A.",10.1016/j.clet.2025.101065,Producto: Energía
Solvent-free biorefinery of leather fleshing waste into FAMEs and nitrogen-rich co-products,2025,Cleaner Engineering and Technology,"Deroncelé, V. and Sorolla, S. and Bacardit, A.",10.1016/j.clet.2025.101065,Residuos: Residuos sólidos
Solvent-free biorefinery of leather fleshing waste into FAMEs and nitrogen-rich co-products,2025,Cleaner Engineering and Technology,"Deroncelé, V. and Sorolla, S. and Bacardit, A.",10.1016/j.clet.2025.101065,Residuos: Residuos sin cromo
Solvent-free biorefinery of leather fleshing waste into FAMEs and nitrogen-rich co-products,2025,Cleaner Engineering and Technology,"Deroncelé, V. and Sorolla, S. and Bacardit, A.",10.1016/j.clet.2025.101065,Producto: Productos agrícolas
Solvent-free biorefinery of leather fleshing waste into FAMEs and nitrogen-rich co-products,2025,Cleaner Engineering and Technology,"Deroncelé, V. and Sorolla, S. and Bacardit, A.",10.1016/j.clet.2025.101065,Tipo de valorización: Valorización química
Recycling of chrome-tanned leather and its utilization as polymeric materials and in polymer-based composites: A review,2021,Polymers,"Parisi, M. and Nanni, A. and Colonna, M.",10.3390/polym13030429,Producto: Materiale
Recycling of chrome-tanned leather and its utilization as polymeric materials and in polymer-based composites: A review,2021,Polymers,"Parisi, M. and Nanni, A. and Colonna, M.",10.3390/polym13030429,Residuos: Residuos sólidos
Recycling of chrome-tanned leather and its utilization as polymeric materials and in polymer-based composites: A review,2021,Polymers,"Parisi, M. and Nanni, A. and Colonna, M.",10.3390/polym13030429,Tipo de valorización: Reutilización directa
Recycling of chrome-tanned leather and its utilization as polymeric materials and in polymer-based composites: A review,2021,Polymers,"Parisi, M. and Nanni, A. and Colonna, M.",10.3390/polym13030429,Tipo de valorización: Valorización química
Effective utilization of tannery hair waste to develop a high-performing re-tanning agent for cleaner leather manufacturing,2022,Journal of Environmental Management,"Ramya, K.R. and Sathish, M. and Madhan, B. and Jaisankar, S.N. and Saravanan, P.",10.1016/j.jenvman.2021.114029,Producto: Biomoléculas
Effective utilization of tannery hair waste to develop a high-performing re-tanning agent for cleaner leather manufacturing,2022,Journal of Environmental Management,"Ramya, K.R. and Sathish, M. and Madhan, B. and Jaisankar, S.N. and Saravanan, P.",10.1016/j.jenvman.2021.114029,Residuos: Residuos sólidos
